user_id,session_date,device,traffic_source,location,visited,signed_up,viewed_product,added_to_cart,started_checkout,purchased,order_value,session_duration_min
U07307,2026-02-11,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,3.7
U07308,2026-01-16,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,4.9
U07309,2026-03-02,Desktop,Direct,Mumbai,1,1,1,0,0,0,0,4.5
U07310,2026-01-08,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,14.8
U07311,2026-03-23,Tablet,Referral,Pune,1,1,0,0,0,0,0,4.1
U07312,2026-01-31,Mobile,Social Media,Other,1,0,0,0,0,0,0,5.1
U07313,2026-03-02,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,11.4
U07314,2026-02-26,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,5.3
U07315,2026-03-23,Mobile,Paid Search,Other,1,0,0,0,0,0,0,2.7
U07316,2026-02-15,Tablet,Direct,Delhi,1,1,0,0,0,0,0,4.5
U07317,2026-02-11,Mobile,Organic Search,Mumbai,1,1,1,0,0,0,0,7.1
U07318,2026-01-22,Desktop,Direct,Delhi,1,0,0,0,0,0,0,6.3
U07319,2026-02-27,Mobile,Direct,Hyderabad,1,1,1,0,0,0,0,12.8
U07320,2026-03-29,Tablet,Direct,Hyderabad,1,1,1,1,1,0,0,15.1
U07321,2026-03-25,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,3.9
U07322,2026-03-25,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,10.9
U07323,2026-02-24,Mobile,Paid Search,Chennai,1,1,0,0,0,0,0,5.9
U07324,2026-01-17,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,3.6
U07325,2026-03-07,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,12.3
U07326,2026-02-15,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,7.2
U07327,2026-02-03,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,5.6
U07328,2026-02-07,Desktop,Social Media,Hyderabad,1,1,1,1,1,0,0,10.5
U07329,2026-01-16,Mobile,Organic Search,Mumbai,1,1,0,0,0,0,0,4.9
U07330,2026-03-03,Mobile,Paid Search,Hyderabad,1,1,1,0,0,0,0,2.6
U07331,2026-01-04,Mobile,Organic Search,Delhi,1,1,0,0,0,0,0,5.4
U07332,2026-02-27,Desktop,Direct,Pune,1,1,1,0,0,0,0,9.4
U07333,2026-03-23,Tablet,Social Media,Mumbai,1,0,0,0,0,0,0,6.4
U07334,2026-01-10,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,1.9
U07335,2026-03-07,Mobile,Email,Delhi,1,0,0,0,0,0,0,0.5
U07336,2026-02-28,Mobile,Direct,Bengaluru,1,1,1,1,1,1,2827.94,6.5
U07337,2026-03-23,Mobile,Social Media,Bengaluru,1,1,1,1,1,1,2413.52,4.3
U07338,2026-02-05,Mobile,Email,Chennai,1,1,1,0,0,0,0,9
U07339,2026-03-31,Desktop,Social Media,Other,1,0,0,0,0,0,0,5.8
U07340,2026-03-17,Mobile,Social Media,Bengaluru,1,1,1,0,0,0,0,6.6
U07341,2026-01-03,Tablet,Referral,Other,1,0,0,0,0,0,0,13
U07342,2026-02-07,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,6.8
U07343,2026-02-05,Desktop,Referral,Hyderabad,1,0,0,0,0,0,0,5.5
U07344,2026-03-01,Mobile,Referral,Delhi,1,1,1,1,1,1,2287.02,9.5
U07345,2026-03-23,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,12.7
U07346,2026-03-18,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,2.6
U07347,2026-03-08,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,3.5
U07348,2026-01-04,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,8
U07349,2026-01-12,Desktop,Email,Bengaluru,1,1,0,0,0,0,0,3.7
U07350,2026-01-11,Tablet,Direct,Delhi,1,0,0,0,0,0,0,10.5
U07351,2026-01-11,Mobile,Organic Search,Delhi,1,1,0,0,0,0,0,2.8
U07352,2026-02-26,Mobile,Organic Search,Other,1,0,0,0,0,0,0,14.5
U07353,2026-02-12,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,12.5
U07354,2026-02-16,Mobile,Paid Search,Delhi,1,1,1,1,1,0,0,5.4
U07355,2026-01-21,Mobile,Referral,Delhi,1,1,1,1,1,1,2508.76,10.1
U07356,2026-01-23,Desktop,Referral,Pune,1,1,1,1,0,0,0,3.5
U07357,2026-03-02,Tablet,Email,Bengaluru,1,0,0,0,0,0,0,13.6
U07358,2026-02-16,Tablet,Direct,Bengaluru,1,0,0,0,0,0,0,15.9
U07359,2026-03-22,Mobile,Paid Search,Delhi,1,1,0,0,0,0,0,7.2
U07360,2026-03-06,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,1.5
U07361,2026-02-07,Desktop,Organic Search,Other,1,1,1,0,0,0,0,13.8
U07362,2026-01-07,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,17.6
U07363,2026-01-14,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,7.2
U07364,2026-03-06,Desktop,Email,Delhi,1,1,1,0,0,0,0,13.9
U07365,2026-02-07,Mobile,Paid Search,Bengaluru,1,1,0,0,0,0,0,5
U07366,2026-02-19,Mobile,Paid Search,Other,1,0,0,0,0,0,0,8.6
U07367,2026-03-14,Mobile,Direct,Other,1,1,1,0,0,0,0,8.6
U07368,2026-01-30,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,6.2
U07369,2026-02-03,Mobile,Referral,Hyderabad,1,1,0,0,0,0,0,5.5
U07370,2026-01-26,Desktop,Paid Search,Bengaluru,1,1,0,0,0,0,0,3.2
U07371,2026-02-22,Desktop,Organic Search,Mumbai,1,1,1,1,1,1,4160.18,5.7
U07372,2026-01-17,Desktop,Email,Pune,1,0,0,0,0,0,0,7.9
U07373,2026-03-27,Mobile,Paid Search,Hyderabad,1,1,1,0,0,0,0,17.6
U07374,2026-01-19,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,7
U07375,2026-03-03,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,1.8
U07376,2026-01-13,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,10.2
U07377,2026-03-21,Mobile,Referral,Pune,1,1,0,0,0,0,0,6.9
U07378,2026-02-13,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,10.1
U07379,2026-01-28,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,9.1
U07380,2026-02-15,Mobile,Email,Delhi,1,0,0,0,0,0,0,7.6
U07381,2026-03-23,Mobile,Social Media,Pune,1,0,0,0,0,0,0,5.3
U07382,2026-03-17,Mobile,Organic Search,Pune,1,1,1,1,0,0,0,4.5
U07383,2026-03-22,Tablet,Direct,Delhi,1,0,0,0,0,0,0,3.9
U07384,2026-03-24,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,9
U07385,2026-02-27,Desktop,Direct,Chennai,1,0,0,0,0,0,0,9.3
U07386,2026-02-05,Mobile,Direct,Other,1,0,0,0,0,0,0,12.9
U07387,2026-02-08,Mobile,Paid Search,Other,1,0,0,0,0,0,0,6
U07388,2026-01-19,Tablet,Social Media,Mumbai,1,0,0,0,0,0,0,6.6
U07389,2026-03-29,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,10.4
U07390,2026-02-06,Mobile,Paid Search,Other,1,0,0,0,0,0,0,8.5
U07391,2026-03-06,Desktop,Direct,Chennai,1,1,1,0,0,0,0,1.6
U07392,2026-02-20,Mobile,Referral,Hyderabad,1,0,0,0,0,0,0,5.9
U07393,2026-02-17,Desktop,Organic Search,Delhi,1,1,1,0,0,0,0,19.3
U07394,2026-01-20,Mobile,Social Media,Other,1,0,0,0,0,0,0,8.5
U07395,2026-02-14,Mobile,Direct,Delhi,1,1,1,0,0,0,0,15.6
U07396,2026-01-26,Mobile,Social Media,Pune,1,0,0,0,0,0,0,7.4
U07397,2026-02-08,Mobile,Referral,Chennai,1,0,0,0,0,0,0,5.7
U07398,2026-01-03,Desktop,Referral,Hyderabad,1,1,0,0,0,0,0,7.3
U07399,2026-03-17,Desktop,Paid Search,Hyderabad,1,1,1,0,0,0,0,7.6
U07400,2026-02-02,Mobile,Paid Search,Other,1,0,0,0,0,0,0,6.8
U07401,2026-01-24,Mobile,Email,Chennai,1,0,0,0,0,0,0,10.2
U07402,2026-03-25,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,2.2
U07403,2026-02-20,Mobile,Social Media,Other,1,1,1,0,0,0,0,5.3
U07404,2026-01-22,Mobile,Email,Chennai,1,1,1,1,1,0,0,11.9
U07405,2026-02-27,Mobile,Referral,Pune,1,0,0,0,0,0,0,13.4
U07406,2026-03-20,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,2.5
U07407,2026-01-20,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,8.5
U07408,2026-01-23,Tablet,Paid Search,Mumbai,1,1,0,0,0,0,0,13.7
U07409,2026-02-28,Mobile,Social Media,Other,1,0,0,0,0,0,0,2.2
U07410,2026-03-28,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,6.7
U07411,2026-02-19,Mobile,Social Media,Pune,1,0,0,0,0,0,0,1.8
U07412,2026-02-01,Mobile,Organic Search,Bengaluru,1,1,1,1,0,0,0,6.7
U07413,2026-02-21,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,6.5
U07414,2026-03-15,Desktop,Paid Search,Bengaluru,1,1,1,1,1,0,0,4.7
U07415,2026-02-28,Mobile,Social Media,Pune,1,0,0,0,0,0,0,8.8
U07416,2026-03-24,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,26.4
U07417,2026-02-26,Mobile,Paid Search,Chennai,1,1,1,1,1,1,2549.17,11.3
U07418,2026-01-31,Mobile,Direct,Pune,1,1,1,1,0,0,0,5.9
U07419,2026-02-23,Mobile,Organic Search,Hyderabad,1,1,1,0,0,0,0,5.7
U07420,2026-03-25,Desktop,Email,Hyderabad,1,0,0,0,0,0,0,2.3
U07421,2026-01-04,Mobile,Direct,Hyderabad,1,1,0,0,0,0,0,10.7
U07422,2026-01-20,Desktop,Social Media,Delhi,1,1,1,1,1,0,0,1.5
U07423,2026-03-14,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,5.5
U07424,2026-02-13,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,8.9
U07425,2026-01-26,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,5.8
U07426,2026-01-19,Mobile,Social Media,Bengaluru,1,1,1,0,0,0,0,7.2
U07427,2026-02-08,Mobile,Organic Search,Pune,1,1,1,0,0,0,0,3.5
U07428,2026-01-19,Mobile,Paid Search,Bengaluru,1,1,1,0,0,0,0,7.4
U07429,2026-02-16,Desktop,Paid Search,Other,1,1,0,0,0,0,0,9.9
U07430,2026-03-15,Desktop,Email,Bengaluru,1,0,0,0,0,0,0,5.3
U07431,2026-02-05,Mobile,Direct,Hyderabad,1,1,1,1,1,1,4184.26,15.8
U07432,2026-03-29,Mobile,Organic Search,Chennai,1,1,1,1,0,0,0,3.6
U07433,2026-02-06,Mobile,Paid Search,Hyderabad,1,1,0,0,0,0,0,6.6
U07434,2026-02-05,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,8.7
U07435,2026-03-24,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,13.6
U07436,2026-02-20,Desktop,Referral,Bengaluru,1,1,1,0,0,0,0,8.1
U07437,2026-03-29,Mobile,Paid Search,Hyderabad,1,1,1,0,0,0,0,13
U07438,2026-01-14,Mobile,Organic Search,Bengaluru,1,1,1,0,0,0,0,11.8
U07439,2026-02-07,Mobile,Email,Chennai,1,0,0,0,0,0,0,6.2
U07440,2026-03-20,Mobile,Direct,Chennai,1,1,1,1,1,1,3338.65,9.8
U07441,2026-02-22,Desktop,Social Media,Hyderabad,1,1,1,0,0,0,0,10
U07442,2026-02-28,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,5.9
U07443,2026-01-11,Mobile,Organic Search,Delhi,1,1,1,1,1,0,0,5.7
U07444,2026-03-20,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,5.9
U07445,2026-01-22,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,4.3
U07446,2026-01-04,Desktop,Paid Search,Hyderabad,1,1,1,1,1,1,3069.34,13.1
U07447,2026-02-26,Mobile,Direct,Chennai,1,0,0,0,0,0,0,3.6
U07448,2026-03-29,Mobile,Social Media,Pune,1,1,1,0,0,0,0,20.3
U07449,2026-01-26,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,8.6
U07450,2026-01-05,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,5.2
U07451,2026-03-04,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,6.4
U07452,2026-02-26,Mobile,Social Media,Other,1,1,1,1,0,0,0,9.7
U07453,2026-01-12,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,6.7
U07454,2026-02-21,Mobile,Paid Search,Bengaluru,1,1,1,0,0,0,0,8.2
U07455,2026-01-02,Desktop,Social Media,Bengaluru,1,1,1,1,1,1,2155.85,2.4
U07456,2026-02-07,Tablet,Organic Search,Pune,1,1,1,0,0,0,0,12.9
U07457,2026-02-26,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.3
U07458,2026-02-08,Mobile,Organic Search,Mumbai,1,0,0,0,0,0,0,4
U07459,2026-01-30,Mobile,Paid Search,Delhi,1,1,1,1,1,1,784.78,7.8
U07460,2026-01-28,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,3.7
U07461,2026-02-12,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,12.5
U07462,2026-03-10,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,7
U07463,2026-02-10,Desktop,Email,Other,1,1,1,1,0,0,0,4.2
U07464,2026-01-27,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,5.2
U07465,2026-03-13,Mobile,Direct,Pune,1,0,0,0,0,0,0,10.1
U07466,2026-02-10,Mobile,Paid Search,Mumbai,1,1,1,1,1,0,0,8.4
U07467,2026-02-02,Desktop,Direct,Other,1,1,1,1,1,1,2271.81,7.1
U07468,2026-01-14,Desktop,Paid Search,Other,1,0,0,0,0,0,0,4.7
U07469,2026-02-13,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,1.3
U07470,2026-01-19,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,8.3
U07471,2026-01-17,Desktop,Organic Search,Mumbai,1,0,0,0,0,0,0,8
U07472,2026-03-17,Mobile,Direct,Delhi,1,0,0,0,0,0,0,8.1
U07473,2026-03-12,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,6.5
U07474,2026-03-04,Mobile,Paid Search,Pune,1,0,0,0,0,0,0,7.2
U07475,2026-03-27,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,6.1
U07476,2026-01-25,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,7.6
U07477,2026-03-29,Desktop,Organic Search,Delhi,1,1,1,1,1,1,2712.46,13
U07478,2026-03-01,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,1.3
U07479,2026-02-01,Desktop,Paid Search,Chennai,1,0,0,0,0,0,0,17.7
U07480,2026-01-23,Mobile,Direct,Other,1,0,0,0,0,0,0,12.4
U07481,2026-02-05,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,2.4
U07482,2026-02-10,Mobile,Organic Search,Other,1,1,1,0,0,0,0,13.3
U07483,2026-01-15,Mobile,Email,Delhi,1,1,1,0,0,0,0,7.2
U07484,2026-02-20,Mobile,Direct,Delhi,1,0,0,0,0,0,0,2.8
U07485,2026-01-26,Mobile,Organic Search,Mumbai,1,1,1,0,0,0,0,15.4
U07486,2026-03-04,Desktop,Paid Search,Hyderabad,1,1,1,1,1,1,4129.4,7.1
U07487,2026-01-07,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,4.3
U07488,2026-01-25,Tablet,Organic Search,Bengaluru,1,0,0,0,0,0,0,2
U07489,2026-01-23,Mobile,Social Media,Other,1,1,0,0,0,0,0,10.4
U07490,2026-01-27,Desktop,Organic Search,Bengaluru,1,1,1,1,1,0,0,4.4
U07491,2026-02-06,Mobile,Direct,Bengaluru,1,0,0,0,0,0,0,9.4
U07492,2026-01-29,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,2.6
U07493,2026-03-22,Mobile,Referral,Mumbai,1,1,1,0,0,0,0,6.9
U07494,2026-03-12,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,9.4
U07495,2026-02-18,Desktop,Paid Search,Hyderabad,1,1,0,0,0,0,0,5.5
U07496,2026-03-09,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,2.9
U07497,2026-01-18,Mobile,Direct,Chennai,1,0,0,0,0,0,0,5.3
U07498,2026-02-09,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,2.9
U07499,2026-02-18,Mobile,Paid Search,Chennai,1,1,1,0,0,0,0,8.5
U07500,2026-03-10,Desktop,Email,Bengaluru,1,0,0,0,0,0,0,7.6
U07501,2026-02-02,Mobile,Organic Search,Bengaluru,1,1,0,0,0,0,0,12.4
U07502,2026-01-07,Desktop,Paid Search,Other,1,0,0,0,0,0,0,5.4
U07503,2026-02-12,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,17.5
U07504,2026-02-20,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,3.1
U07505,2026-03-02,Mobile,Paid Search,Other,1,1,1,0,0,0,0,11
U07506,2026-03-27,Tablet,Organic Search,Delhi,1,1,1,1,1,1,4908.64,20.1
U07507,2026-02-13,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,14.8
U07508,2026-03-31,Mobile,Direct,Chennai,1,0,0,0,0,0,0,5.9
U07509,2026-01-01,Mobile,Direct,Pune,1,1,0,0,0,0,0,10
U07510,2026-01-13,Tablet,Email,Bengaluru,1,0,0,0,0,0,0,3.1
U07511,2026-01-10,Desktop,Social Media,Mumbai,1,0,0,0,0,0,0,3.4
U07512,2026-01-23,Tablet,Paid Search,Mumbai,1,0,0,0,0,0,0,4.5
U07513,2026-03-17,Mobile,Direct,Chennai,1,1,1,1,0,0,0,8.7
U07514,2026-02-16,Mobile,Social Media,Mumbai,1,1,1,1,1,1,4321.55,6.9
U07515,2026-01-15,Mobile,Email,Chennai,1,0,0,0,0,0,0,4.1
U07516,2026-01-12,Desktop,Email,Hyderabad,1,1,1,0,0,0,0,4.5
U07517,2026-01-24,Mobile,Referral,Pune,1,1,0,0,0,0,0,16.2
U07518,2026-02-01,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.7
U07519,2026-03-31,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,2.1
U07520,2026-01-16,Mobile,Email,Mumbai,1,0,0,0,0,0,0,5.1
U07521,2026-03-21,Mobile,Direct,Delhi,1,0,0,0,0,0,0,6.2
U07522,2026-01-18,Mobile,Email,Chennai,1,1,0,0,0,0,0,2.1
U07523,2026-01-18,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,8.7
U07524,2026-02-23,Desktop,Paid Search,Hyderabad,1,1,1,0,0,0,0,8.4
U07525,2026-03-21,Mobile,Email,Mumbai,1,0,0,0,0,0,0,3.6
U07526,2026-01-15,Mobile,Email,Pune,1,1,1,0,0,0,0,2.5
U07527,2026-03-28,Mobile,Social Media,Pune,1,1,1,1,0,0,0,9.9
U07528,2026-01-07,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,4.9
U07529,2026-01-08,Desktop,Direct,Bengaluru,1,1,1,1,0,0,0,8.3
U07530,2026-03-10,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,3.6
U07531,2026-01-28,Mobile,Referral,Bengaluru,1,1,1,0,0,0,0,7.3
U07532,2026-01-30,Mobile,Organic Search,Mumbai,1,1,0,0,0,0,0,3.9
U07533,2026-01-26,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,10.4
U07534,2026-01-13,Mobile,Direct,Other,1,0,0,0,0,0,0,16.2
U07535,2026-02-10,Desktop,Organic Search,Pune,1,0,0,0,0,0,0,5
U07536,2026-01-17,Desktop,Social Media,Hyderabad,1,1,1,1,0,0,0,9.1
U07537,2026-02-15,Desktop,Social Media,Mumbai,1,1,1,0,0,0,0,14.6
U07538,2026-02-14,Mobile,Referral,Delhi,1,1,1,0,0,0,0,10.4
U07539,2026-03-02,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,12.1
U07540,2026-01-07,Mobile,Organic Search,Mumbai,1,1,1,0,0,0,0,9.1
U07541,2026-03-19,Mobile,Direct,Chennai,1,0,0,0,0,0,0,4.5
U07542,2026-02-05,Mobile,Social Media,Hyderabad,1,1,1,0,0,0,0,4.9
U07543,2026-01-16,Mobile,Organic Search,Mumbai,1,1,1,0,0,0,0,7
U07544,2026-01-15,Tablet,Organic Search,Other,1,0,0,0,0,0,0,4.7
U07545,2026-02-09,Mobile,Direct,Bengaluru,1,1,1,0,0,0,0,4.8
U07546,2026-03-12,Mobile,Organic Search,Mumbai,1,0,0,0,0,0,0,8.9
U07547,2026-02-05,Desktop,Social Media,Bengaluru,1,0,0,0,0,0,0,7.7
U07548,2026-02-14,Mobile,Paid Search,Pune,1,1,1,1,1,1,1826.57,20.3
U07549,2026-02-27,Desktop,Direct,Pune,1,0,0,0,0,0,0,7.4
U07550,2026-02-12,Desktop,Referral,Hyderabad,1,0,0,0,0,0,0,2.2
U07551,2026-03-11,Tablet,Social Media,Pune,1,0,0,0,0,0,0,8.2
U07552,2026-01-01,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,10.6
U07553,2026-03-28,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,6.9
U07554,2026-03-05,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,2.2
U07555,2026-02-04,Desktop,Direct,Chennai,1,0,0,0,0,0,0,0.5
U07556,2026-02-08,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,10.8
U07557,2026-01-06,Mobile,Email,Mumbai,1,1,1,1,1,1,6966.43,3.5
U07558,2026-01-10,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,1.8
U07559,2026-01-15,Mobile,Email,Bengaluru,1,1,1,0,0,0,0,1.8
U07560,2026-03-10,Desktop,Paid Search,Chennai,1,0,0,0,0,0,0,9.8
U07561,2026-01-12,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,2.8
U07562,2026-02-01,Desktop,Organic Search,Hyderabad,1,0,0,0,0,0,0,5.4
U07563,2026-02-24,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,2.6
U07564,2026-03-10,Desktop,Organic Search,Pune,1,1,1,0,0,0,0,8.6
U07565,2026-02-11,Mobile,Paid Search,Other,1,0,0,0,0,0,0,7.8
U07566,2026-01-02,Desktop,Direct,Hyderabad,1,1,1,0,0,0,0,12.8
U07567,2026-02-10,Desktop,Paid Search,Bengaluru,1,1,1,1,1,1,2466.73,8.2
U07568,2026-02-11,Mobile,Email,Mumbai,1,0,0,0,0,0,0,4.5
U07569,2026-01-06,Desktop,Organic Search,Other,1,1,0,0,0,0,0,7.1
U07570,2026-01-26,Mobile,Social Media,Bengaluru,1,1,1,0,0,0,0,4.7
U07571,2026-03-31,Mobile,Social Media,Pune,1,1,1,0,0,0,0,3.2
U07572,2026-03-13,Mobile,Direct,Chennai,1,0,0,0,0,0,0,5
U07573,2026-03-30,Mobile,Referral,Other,1,0,0,0,0,0,0,6.9
U07574,2026-01-23,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,7.5
U07575,2026-02-07,Mobile,Referral,Other,1,1,0,0,0,0,0,7.3
U07576,2026-01-17,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,2.8
U07577,2026-02-27,Mobile,Social Media,Other,1,1,0,0,0,0,0,6.6
U07578,2026-02-20,Desktop,Organic Search,Chennai,1,1,1,0,0,0,0,3
U07579,2026-03-21,Desktop,Paid Search,Mumbai,1,0,0,0,0,0,0,11.2
U07580,2026-02-14,Desktop,Organic Search,Pune,1,0,0,0,0,0,0,5.1
U07581,2026-03-30,Desktop,Email,Delhi,1,1,1,0,0,0,0,2.8
U07582,2026-01-25,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,4.8
U07583,2026-02-01,Mobile,Referral,Chennai,1,0,0,0,0,0,0,3.4
U07584,2026-01-19,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,1.3
U07585,2026-03-01,Mobile,Organic Search,Other,1,0,0,0,0,0,0,9.6
U07586,2026-03-27,Desktop,Email,Hyderabad,1,0,0,0,0,0,0,2.6
U07587,2026-03-24,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,4.8
U07588,2026-01-11,Desktop,Direct,Pune,1,0,0,0,0,0,0,5.9
U07589,2026-03-27,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,3.7
U07590,2026-03-25,Mobile,Referral,Pune,1,0,0,0,0,0,0,4.9
U07591,2026-02-16,Mobile,Referral,Pune,1,0,0,0,0,0,0,8.2
U07592,2026-03-21,Desktop,Organic Search,Delhi,1,1,1,0,0,0,0,1.7
U07593,2026-02-12,Desktop,Organic Search,Delhi,1,1,0,0,0,0,0,6.3
U07594,2026-03-16,Desktop,Organic Search,Other,1,0,0,0,0,0,0,6.2
U07595,2026-01-06,Mobile,Paid Search,Pune,1,1,1,0,0,0,0,6
U07596,2026-03-02,Tablet,Social Media,Pune,1,0,0,0,0,0,0,8.7
U07597,2026-03-08,Mobile,Direct,Hyderabad,1,0,0,0,0,0,0,10.6
U07598,2026-03-03,Mobile,Paid Search,Bengaluru,1,1,1,1,0,0,0,3.5
U07599,2026-01-19,Tablet,Email,Mumbai,1,0,0,0,0,0,0,18.4
U07600,2026-03-15,Mobile,Email,Delhi,1,1,1,0,0,0,0,5
U07601,2026-02-01,Desktop,Organic Search,Bengaluru,1,1,0,0,0,0,0,5.1
U07602,2026-03-26,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.9
U07603,2026-01-31,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,3.8
U07604,2026-03-11,Desktop,Email,Delhi,1,0,0,0,0,0,0,8.1
U07605,2026-01-04,Mobile,Direct,Pune,1,0,0,0,0,0,0,4.9
U07606,2026-02-04,Desktop,Paid Search,Other,1,1,1,0,0,0,0,9.3
U07607,2026-01-13,Mobile,Direct,Bengaluru,1,0,0,0,0,0,0,12.8
U07608,2026-02-08,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,8.2
U07609,2026-03-17,Mobile,Email,Chennai,1,0,0,0,0,0,0,2.5
U07610,2026-03-28,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,19.9
U07611,2026-02-27,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,8.1
U07612,2026-01-03,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,2.9
U07613,2026-01-17,Desktop,Organic Search,Hyderabad,1,1,1,1,0,0,0,1.1
U07614,2026-02-27,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,4.2
U07615,2026-03-27,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,3.1
U07616,2026-02-15,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,11.9
U07617,2026-01-29,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,5.4
U07618,2026-01-07,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,11.3
